,source,target,coef_mean,coef_abs,p,-logp
0,PRRX1,ABCA4,-0.08726283,0.08726283,0.00013800129810738324,3.8601168283942564
3,RFX6,ABCA4,0.017764032,0.017764032,2.0029647909257052e-05,4.698326684875708
4,HOXB9,ABCA4,-0.079241306,0.079241306,1.1467014052637283e-07,6.940549655270962
5,ETV5,ABCA4,-0.114847645,0.114847645,9.800642108452966e-06,5.008745469713369
8,RUNX1,ABCA4,0.06133889,0.06133889,5.3349716031370034e-05,4.272867887885945
9,MLX,ABCA4,0.023799585,0.023799585,7.554188631014603e-09,8.121812174871753
10,POU2F2,ABCA4,-0.22374013,0.22374013,2.691960645987999e-06,5.569931293391293
11,SP1,ABCA4,0.1449159,0.1449159,1.0355866362235711e-14,13.984813562574562
12,GATA3,ABCA4,-0.13491431,0.13491431,2.9106403899748803e-05,4.536011448390449
15,LHX9,ABCA4,-0.0383073,0.0383073,0.0008339993904836417,3.0788342667599684
16,FOSL1,ABCA4,-0.025509238,0.025509238,8.601666215288086e-05,4.065417414103605
17,THRB,ABCA4,0.39831096,0.39831096,1.8121246762098082e-21,20.741811925683905
20,POU3F2,ABCA4,0.14892484,0.14892484,7.905963063563669e-12,11.102045218999873
21,IRF1,ABCA4,-0.040266287,0.040266287,0.0003639068751101142,3.439009739428384
22,EBF1,ABCA4,0.16419667,0.16419667,7.83838998633088e-06,5.105773132705567
23,HES1,ABCA4,0.16229756,0.16229756,3.6871219073429443e-10,9.433312503074356
25,MAZ,ABCA4,-0.12448896,0.12448896,6.906899650206387e-13,12.160716853777872
26,JUND,ABCA4,-0.033175305,0.033175305,0.0004294923341077079,3.3670445833680884
29,PHOX2A,ABCA4,-0.032053635,0.032053635,2.0087036460587878e-09,8.697084132129364
31,KLF16,ABCA4,-0.02860024,0.02860024,3.8264109389875636e-08,7.417208390568262
32,LHX1,ABCA4,0.060609326,0.060609326,0.0008807178972038475,3.0551631782021484
36,TEAD3,ABCA4,-0.04811245,0.04811245,3.5564438115564676e-08,7.448984048353376
40,SP4,ABCA4,-0.11884944,0.11884944,6.972650725881866e-10,9.156602088935522
41,RORB,ABCA4,0.070901625,0.070901625,1.4536092663649013e-05,4.837552317181642
43,HOXD3,ABCA4,0.15136899,0.15136899,1.5744758636311435e-05,4.80286399261534
44,KLF4,ABCA4,0.02846495,0.02846495,9.326965014947862e-05,4.0302596522543634
46,WT1,ABCA4,-0.021916587,0.021916587,5.921495835026496e-09,8.22756857185162
48,FOSB,ABCA4,-0.066345654,0.066345654,8.825015049145776e-05,4.054284545344627
50,FOSL2,ABCA4,-0.09123281,0.09123281,0.00019011035926893788,3.7209942174283093
51,JUNB,ABCA4,0.10140418,0.10140418,0.00017039916317104225,3.768532542380886
52,KLF11,ABCA4,-0.05951344,0.05951344,4.139875513953374e-13,12.383012717916772
54,SHOX2,ABCA4,-0.078743875,0.078743875,2.7899123720127327e-07,6.554409437209907
55,HES5,ABCA4,-0.13903505,0.13903505,3.5630404959272343e-09,8.448179241623784
56,SP9,ABCA4,0.14300457,0.14300457,5.365764873295106e-06,5.270368361941337
57,RREB1,ABCA4,0.089794904,0.089794904,2.244159352871006e-05,4.64894630801507
58,PPARG,ABCA4,-0.046653703,0.046653703,3.874838374023788e-05,4.411746407927612
59,NEUROD1,ABCA4,0.0848771,0.0848771,1.651635535490252e-07,6.782085781705966
60,BCL11B,ABCA4,0.14659412,0.14659412,3.1872845417562635e-07,6.496579163574138
61,MEOX2,ABCA4,-0.014728279,0.014728279,1.694155254293551e-06,5.771046792946643
66,NRF1,ABCA4,-0.0616635,0.0616635,4.692142214388581e-05,4.328628833302414
67,PAX7,ABCA4,-0.03453826,0.03453826,0.0005491449837017625,3.2603129792131007
69,NEUROG2,ABCA4,-0.04822283,0.04822283,1.1893434119749589e-06,5.924692728735394
71,LMX1B,ABCA4,-0.12426101,0.12426101,2.5266869019723484e-09,8.597448570968979
73,ONECUT3,ABCA4,0.09717243,0.09717243,0.00038857117363699713,3.4105294209126216
74,ELF3,ABCA4,-0.022401465,0.022401465,0.0001726529483113852,3.7628260010131496
76,LHX2,ABCC9,-0.062087603,0.062087603,5.367238433894963e-12,11.270249111211047
78,TFAP4,ABCC9,-0.00843407,0.00843407,5.109941146414642e-07,6.291584101809427
81,HNF4A,ABCC9,0.026505213,0.026505213,1.3806706433785721e-14,13.859909909272647
82,SP1,ABCC9,-0.014241821,0.014241821,0.00027963007054385494,3.553416127743769
83,PRDM1,ABCC9,-0.011896086,0.011896086,9.765229930807349e-05,4.01031752641553
86,IRF1,ABCC9,-0.010521878,0.010521878,2.414438122279344e-06,5.617183920310016
87,SOX8,ABCC9,0.04029164,0.04029164,1.7600565921679104e-14,13.754473367827266
88,MAZ,ABCC9,0.016758831,0.016758831,1.2769023047413452e-09,8.893842329153808
90,TFAP2A,ABCC9,0.02648122,0.02648122,2.512710039334988e-05,4.599857625049452
92,NR4A3,ABCC9,-0.01157337,0.01157337,3.4075607952387964e-09,8.467556387055666
93,MECOM,ABCC9,0.013457991,0.013457991,6.972828603981046e-07,6.156591009864648
96,MEF2C,ABCC9,-0.048973046,0.048973046,5.188955832501037e-10,9.284920025929223
97,SOX15,ABCC9,-0.0040113265,0.0040113265,0.00040581614488392336,3.391670679100301
102,SOX2,ABCC9,0.019929942,0.019929942,0.00032830413346155595,3.4837236493198707
104,SOX9,ABCC9,0.033710796,0.033710796,6.65632086330926e-08,7.176765751349846
106,BCL11B,ABCC9,-0.061377373,0.061377373,9.222610332654924e-06,5.035146140484289
107,RFX4,ABCC9,0.04253064,0.04253064,6.692312222735445e-11,10.174423805688122
108,ONECUT1,ABCC9,-0.041296445,0.041296445,3.777602625965587e-08,7.422783728369444
109,HNF4G,ABCC9,-0.006935984,0.006935984,0.0007039057420919257,3.1524854920368903
110,NRF1,ABCC9,0.031196587,0.031196587,3.7113004313493374e-09,8.430473887905048
112,ESR1,ABCC9,0.017343793,0.017343793,3.907280442293092e-05,4.408125416476926
113,ONECUT3,ABCC9,-0.034969024,0.034969024,2.2811783739651886e-07,6.641840754267409
115,MEIS2,ABCC9,0.09926205,0.09926205,2.156193456641781e-09,8.666312276239086
116,LHX2,ABI3BP,-0.13298692,0.13298692,5.638287758731463e-11,10.24885276300857
119,FOS,ABI3BP,0.060076244,0.060076244,3.237047080363243e-07,6.489850984071857
120,FOXA2,ABI3BP,0.025864735,0.025864735,2.2978339565045193e-05,4.6386813570137955
121,FOSL1,ABI3BP,0.028994467,0.028994467,1.0864838252857482e-11,10.963976734729037
123,THRB,ABI3BP,0.06611337,0.06611337,7.924894121597632e-09,8.101006531345298
125,TFAP2A,ABI3BP,-0.068358384,0.068358384,3.753019284616493e-05,4.425619203990592
126,JUND,ABI3BP,-0.034775827,0.034775827,8.886509757102854e-07,6.051268777934321
129,MEF2C,ABI3BP,0.04030725,0.04030725,2.5996519955100022e-06,5.58508478531581
130,HOXD10,ABI3BP,0.041816693,0.041816693,1.1888181850227939e-05,4.924884560250182
131,YY1,ABI3BP,-0.03136021,0.03136021,0.0001247295104220566,3.904030782309669
132,FOSB,ABI3BP,0.023668664,0.023668664,1.169811061977964e-06,5.931884276173864
133,FOSL2,ABI3BP,-0.02803726,0.02803726,5.5186651910454944e-08,7.2581659531157685
136,RFX4,ABI3BP,0.069902554,0.069902554,5.2440415208750914e-08,7.280333878344358
137,NFYC,ABI3BP,-0.07211827,0.07211827,6.55778888453385e-05,4.18324256872152
138,TEAD1,ABI3BP,0.14851192,0.14851192,1.2238730828109244e-10,9.91226361674336
139,SP2,ABI3BP,-0.042010542,0.042010542,1.7504592695077029e-15,14.756847990145362
140,EBF3,ABLIM3,0.021557968,0.021557968,1.6276684830643246e-08,7.78843404578407
145,FOXA2,ABLIM3,-0.004393744,0.004393744,3.520935727640431e-05,4.453341902616798
147,MLX,ABLIM3,0.001635477,0.001635477,3.293019583027427e-07,6.482405686604988
148,RUNX1,ABLIM3,0.036700413,0.036700413,1.2697062537728911e-17,16.896296741344273
149,POU2F2,ABLIM3,0.02359776,0.02359776,1.1078636308680042e-10,9.955513694487012
150,SP1,ABLIM3,0.009657533,0.009657533,4.262341341861229e-05,4.3703517735446855
153,FOSL1,ABLIM3,-0.010644654,0.010644654,1.0883973307404819e-11,10.96321253198425
154,HNF4A,ABLIM3,-0.003605676,0.003605676,0.00010169521381589299,3.99269948623419
155,THRB,ABLIM3,0.006792628,0.006792628,1.0701851279049618e-05,4.970541088601614
156,EOMES,ABLIM3,0.0055156816,0.0055156816,0.00016749119612331006,3.776008015943859
157,POU3F2,ABLIM3,0.017550193,0.017550193,7.554469862728033e-09,8.121796007005976
158,EBF1,ABLIM3,-0.028461734,0.028461734,5.616297027077012e-07,6.250549931895105
159,IRF1,ABLIM3,-0.0034793112,0.0034793112,0.00015973602995816575,3.796597113622637
160,ISL1,ABLIM3,0.023020681,0.023020681,8.059628308249231e-11,10.093684986408125
163,SP3,ABLIM3,-0.0080694,0.0080694,1.4071906697007688e-06,5.851647053106383
165,TFAP2A,ABLIM3,0.019563196,0.019563196,4.0334177975041236e-10,9.394326789707542
166,JUND,ABLIM3,-0.003690358,0.003690358,9.89808485447315e-06,5.004448827381653
167,ZBTB7C,ABLIM3,0.02838307,0.02838307,2.7951162603644056e-12,11.553600123310781
168,SP8,ABLIM3,-0.01248266,0.01248266,2.1367049684456205e-10,9.670255440129633
169,NR4A3,ABLIM3,-0.0031887244,0.0031887244,8.476480005755896e-05,4.071784458055094
171,KLF16,ABLIM3,-0.0038195157,0.0038195157,9.43069762406988e-10,9.025456179682857
172,LHX1,ABLIM3,0.032454677,0.032454677,6.110457044571959e-15,14.213926304567252
173,KLF6,ABLIM3,-0.014271842,0.014271842,2.5444596633210673e-13,12.594404429497281
174,E2F7,ABLIM3,-0.00271697,0.00271697,0.00010700596427048325,3.9705920150477736
176,MEF2C,ABLIM3,-0.016567856,0.016567856,1.8377122298554858e-10,9.735722494457239
177,ARNTL2,ABLIM3,-0.008573368,0.008573368,1.7301306922791658e-07,6.761921089477066
179,MITF,ABLIM3,-0.020951593,0.020951593,2.5698069434745383e-10,9.590099501778818
180,HOXD3,ABLIM3,-0.010825699,0.010825699,1.0241992306110664e-09,8.989615554747955
181,TFAP2B,ABLIM3,0.008416998,0.008416998,8.585135207636564e-06,5.066252860728099
182,KLF4,ABLIM3,0.0045189266,0.0045189266,4.032370245966003e-06,5.394439598487693
184,TP63,ABLIM3,0.010120807,0.010120807,1.9044953664858791e-10,9.720220079612151
186,FOSB,ABLIM3,0.010041328,0.010041328,6.232549889086185e-06,5.205334236455458
187,FOSL2,ABLIM3,-0.0027530622,0.0027530622,0.0003666331875310683,3.4357682253823847
189,PAX2,ABLIM3,-0.024934784,0.024934784,2.8313272849226307e-12,11.548009925823726
190,FOXP2,ABLIM3,-0.015580463,0.015580463,4.1551572709112395e-08,7.381412533709883
191,HEYL,ABLIM3,-0.0071819155,0.0071819155,0.00023112626419455332,3.6361507003596842
192,JUNB,ABLIM3,0.005422004,0.005422004,0.0003885041685901184,3.4106043169249123
194,HES5,ABLIM3,-0.020289412,0.020289412,3.4271262402681144e-08,7.465069897775543
195,SP9,ABLIM3,0.017564243,0.017564243,7.1863006495800065e-12,11.14349461739546
196,NR1H4,ABLIM3,-0.00259093,0.00259093,1.7909217055326449e-07,6.746923399968045
197,RREB1,ABLIM3,-0.009084354,0.009084354,3.6831529022027263e-07,6.433780251494113
200,RARB,ABLIM3,0.028994504,0.028994504,1.4887274977214333e-12,11.827184789868037
202,RFX4,ABLIM3,0.01210989,0.01210989,0.0005041443914205172,3.297445059950929
203,ONECUT1,ABLIM3,0.0077156434,0.0077156434,5.8948587496680086e-06,5.229526596841105
207,ESR1,ABLIM3,-0.010462984,0.010462984,4.5716957663523066e-10,9.339922678405944
208,NEUROG2,ABLIM3,0.014647314,0.014647314,6.137948828295261e-12,11.211976736575691
209,TFAP2D,ABLIM3,-0.016546896,0.016546896,1.6936205604013363e-11,10.771183882660678
210,ONECUT3,ABLIM3,-0.008435324,0.008435324,1.4298439992718783e-09,8.844711342920359
211,SP2,ABLIM3,0.001804161,0.001804161,1.7395088777848077e-06,5.759573350438603
212,LHX2,AC018742.1,-0.0868599,0.0868599,1.406667002050307e-06,5.851808700211604
213,RFX6,AC018742.1,-0.029384404,0.029384404,1.1949209028203989e-08,7.922660841666094
214,HOXB9,AC018742.1,0.07980313,0.07980313,1.5510488699170175e-07,6.809374518368903
215,TFAP4,AC018742.1,0.019646358,0.019646358,9.815564510261291e-05,4.00808471831141
217,RUNX1,AC018742.1,-0.037671536,0.037671536,2.335148629978117e-09,8.631685471789496
219,EOMES,AC018742.1,-0.16164996,0.16164996,1.834257955172796e-09,8.736539588714873
220,PRDM1,AC018742.1,0.04992729,0.04992729,5.349468033102282e-07,6.27168940335728
221,TFAP2A,AC018742.1,0.21318965,0.21318965,2.4511353679345682e-11,10.610632703466973
224,LHX1,AC018742.1,-0.076477654,0.076477654,0.00015446219070572222,3.811177809943978
226,TEAD3,AC018742.1,-0.058476422,0.058476422,1.0398461575358994e-11,10.98303090865833
227,MEIS1,AC018742.1,-0.07525338,0.07525338,1.0166975620403966e-05,4.992808217845214
228,TFAP2B,AC018742.1,-0.17946889,0.17946889,1.6564978789611368e-11,10.780809115867783
229,HOXD10,AC018742.1,-0.063194774,0.063194774,0.00010199889662856508,3.991404526186293
231,HES5,AC018742.1,-0.116092354,0.116092354,9.975196209182316e-07,6.00107855311218
232,PAX2,AC018742.1,0.09091153,0.09091153,1.0599573416220977e-07,6.974711612726668
234,PAX7,AC018742.1,-0.09885016,0.09885016,6.594753149114195e-08,7.180801456066663
236,TEAD1,AC018742.1,0.171921,0.171921,2.4818466774448144e-08,7.605225051683552
261,RUNX1,AC096570.2,0.13511121,0.13511121,6.918174983927772e-10,9.160008457413712
263,HNF4A,AC096570.2,0.030580454,0.030580454,9.65687727573747e-08,7.015163287783777
265,VAX1,AC096570.2,0.1606101,0.1606101,7.131253039802445e-10,9.146834153113202
266,EOMES,AC096570.2,0.08345013,0.08345013,2.596651397878851e-13,12.585586350771022
267,DLX2,AC096570.2,0.13021418,0.13021418,7.757982544004473e-09,8.110251201927385
269,EBF1,AC096570.2,-0.21750516,0.21750516,1.113716815059511e-12,11.953225223247998
272,TFAP2A,AC096570.2,0.060087096,0.060087096,0.000564846676863337,3.2480694219658575
273,PITX3,AC096570.2,0.01914147,0.01914147,1.387672769694303e-07,6.85771293378816
274,STAT4,AC096570.2,0.07066474,0.07066474,1.8246124280141564e-13,12.738829371344641
275,MECOM,AC096570.2,0.055343922,0.055343922,4.6315989007067574e-07,6.334269057819532
276,LHX1,AC096570.2,0.15886912,0.15886912,4.516102006733513e-08,7.345236257078966
277,AR,AC096570.2,0.13042068,0.13042068,1.4389005547011252e-06,5.841969219987607
278,ARNTL2,AC096570.2,-0.11791477,0.11791477,5.146329098913421e-09,8.288502444850883
279,ELK4,AC096570.2,-0.051274434,0.051274434,1.72283650643013e-10,9.763755934231714
280,TBX15,AC096570.2,0.049815077,0.049815077,5.737273623765773e-06,5.2412944371215975
281,MITF,AC096570.2,0.03855724,0.03855724,1.145130826834613e-05,4.941144893999509
283,HOXD3,AC096570.2,-0.075598866,0.075598866,1.384167290825318e-05,4.858811417761001
284,TFAP2B,AC096570.2,0.19489893,0.19489893,1.111723760515188e-11,10.95400311220324
285,TBR1,AC096570.2,0.064348444,0.064348444,0.00024306679896078282,3.614274358362935
286,ONECUT2,AC096570.2,-0.07883055,0.07883055,0.0005067356460841708,3.295218544390707
289,RREB1,AC096570.2,-0.034965195,0.034965195,0.0006683075667380237,3.175023621662531
290,RFX4,AC096570.2,0.13206644,0.13206644,8.371976280156368e-08,7.077172010793432
291,ONECUT1,AC096570.2,-0.15340017,0.15340017,4.9039544696811224e-11,10.309453570638508
292,HNF4G,AC096570.2,-0.053695906,0.053695906,3.465794405144941e-06,5.46019720369924
294,PAX7,AC096570.2,-0.14026497,0.14026497,1.3551743747874468e-09,8.868004819080685
295,ESR1,AC096570.2,0.097355455,0.097355455,5.2279263428114316e-08,7.2816705399009605
296,TBX18,AC096570.2,-0.022478236,0.022478236,0.00012884231834479605,3.889941469235041
297,PAX3,AC096570.2,-0.12183117,0.12183117,9.804015149944432e-12,11.008596026313045
298,ONECUT3,AC096570.2,0.036294945,0.036294945,0.00034773960406738434,3.458745844696539
299,ELF3,AC096570.2,-0.0394804,0.0394804,1.4218936603517238e-05,4.847132882121971
300,MEIS2,AC096570.2,-0.17565791,0.17565791,2.2238651141675842e-08,7.652891557894487
301,AR,AC096669.1,0.00071488897,0.00071488897,2.9295381013316316e-11,10.533200849221416
302,RARB,AC096669.1,0.00032616185,0.00032616185,7.02800432978222e-07,6.153167979618412
303,RFX6,AC096669.1,0.000131693,0.000131693,5.720887416473715e-05,4.242536598797052
304,RFX4,AC096669.1,-0.00038274255,0.00038274255,2.809689096060911e-05,4.551341733950918
305,POU2F2,AC096669.1,0.0022862456,0.0022862456,2.7180947841659477e-10,9.565735402819675
306,EPAS1,AC096669.1,-0.0005381826,0.0005381826,6.407971259565133e-09,8.193279444776543
312,TFAP4,ACSBG1,0.00022622461,0.00022622461,7.103554163807257e-05,4.1485243037433035
314,FOS,ACSBG1,0.0016852102,0.0016852102,0.00046289363629923127,3.334518789705687
315,CTCF,ACSBG1,-0.0014087606,0.0014087606,2.6148190124042414e-08,7.582558365930293
317,FOSL1,ACSBG1,-0.0012406639,0.0012406639,7.483514233334352e-06,5.1258944109942215
320,SP1,ACSBG1,-0.0012612743,0.0012612743,2.577082699158887e-10,9.58887164461864
321,POU2F2,ACSBG1,0.0015153291,0.0015153291,0.000636885405914823,3.1959387027602464
324,POU3F2,ACSBG1,0.017991144,0.017991144,5.8603133570559625e-08,7.23207916118297
325,PRDM1,ACSBG1,0.0016136249,0.0016136249,1.5481034027528898e-06,5.810200034773791
326,IRF1,ACSBG1,0.00057403016,0.00057403016,7.550369349441305e-06,5.122031803006467
328,EBF1,ACSBG1,-0.006003705,0.006003705,3.1476318410960064e-10,9.502016070064796
329,MAZ,ACSBG1,0.0004008601,0.0004008601,0.0005466428327166446,3.2622963417548188
330,HES1,ACSBG1,-0.0031395808,0.0031395808,4.853787456844864e-13,12.313919244967499
333,ZBTB7C,ACSBG1,0.0031061252,0.0031061252,9.319477443037564e-06,5.03060843850092
336,KLF16,ACSBG1,-0.0006114745,0.0006114745,4.258336555581757e-09,8.370760017285708
337,KLF6,ACSBG1,0.004547012,0.004547012,1.6739675413899205e-06,5.776252967329566
339,AR,ACSBG1,-0.002024354,0.002024354,2.3561809312026148e-05,4.62779136311845
341,SP4,ACSBG1,-0.0024474277,0.0024474277,4.2645325439645783e-11,10.370128567005944
342,HOXD3,ACSBG1,0.0027565465,0.0027565465,9.06038540027521e-11,10.042853328410057
346,WT1,ACSBG1,-0.0004378359,0.0004378359,2.2478428587658944e-05,4.648234052514114
347,FOSB,ACSBG1,0.0010166193,0.0010166193,0.0001298730479278069,3.886480967100237
349,JUNB,ACSBG1,-0.0019422016,0.0019422016,0.00017129171938474043,3.7662636312693833
350,HES5,ACSBG1,0.0064281276,0.0064281276,0.0005992300844256951,3.222406390949298
351,KLF11,ACSBG1,0.0010420869,0.0010420869,1.1818383025668355e-10,9.927441938942696
352,SP9,ACSBG1,0.0018037925,0.0018037925,0.00038063967031125117,3.4194859514681855
353,NR1H4,ACSBG1,-0.00019692867,0.00019692867,8.551200426874504e-06,5.06797291425747
356,EPAS1,ACSBG1,0.0023871192,0.0023871192,1.3698406530618244e-08,7.863329949282174
357,TEAD1,ACSBG1,0.0045902655,0.0045902655,5.368196938050123e-12,11.270171559988922
360,PRRX1,ACTA1,0.0015158106,0.0015158106,1.764663100071668e-05,4.753338195514491
362,IRF3,ACTA1,-0.0012871112,0.0012871112,1.7539642901348776e-06,5.755979252905694
363,AHR,ACTA1,-0.0015560702,0.0015560702,1.2526817727115814e-08,7.902159241781877
364,FOS,ACTA1,-0.0018536092,0.0018536092,0.00018187668864500455,3.7402229614181803
365,FOXA2,ACTA1,0.0007152762,0.0007152762,0.00019077955842868442,3.7194681607494124
366,ETV5,ACTA1,-0.0016769088,0.0016769088,0.000780012040102451,3.107898693579136
367,CTCF,ACTA1,0.0013308214,0.0013308214,4.895068232878826e-07,6.310241250141491
369,POU2F2,ACTA1,0.003230928,0.003230928,1.7572207580147706e-09,8.755173675064114
371,GATA3,ACTA1,0.0031439457,0.0031439457,4.602760338019789e-07,6.336981637877102
372,FOSL1,ACTA1,0.00177695,0.00177695,5.113144605160237e-08,7.291311924790557
375,SP3,ACTA1,-0.0007921392,0.0007921392,0.00011300588238101456,3.9468989492677005
377,HES1,ACTA1,0.001747959,0.001747959,1.7574663694180781e-09,8.755112976815049
379,CREB5,ACTA1,-0.0018981899,0.0018981899,3.482011531985039e-07,6.458169794887506
380,MAZ,ACTA1,0.0015556188,0.0015556188,2.395527798352298e-10,9.620598785105997
381,TFAP2A,ACTA1,-0.0010127773,0.0010127773,0.0005879956571013806,3.2306258815835065
382,JUND,ACTA1,0.0032760678,0.0032760678,1.0482100115589302e-12,11.97955169662347
384,ELF2,ACTA1,-0.0012488541,0.0012488541,8.599570645799145e-05,4.065523231409342
387,KLF6,ACTA1,-0.0034630832,0.0034630832,9.66979820341605e-10,9.014582589004624
389,AR,ACTA1,0.0007794811,0.0007794811,0.0007494334270597754,3.125266939926707
393,SP4,ACTA1,0.001608684,0.001608684,3.955262044130556e-07,6.402824738323081
394,MITF,ACTA1,-0.0028404545,0.0028404545,2.501443087528491e-08,7.601809373673437
395,SOX14,ACTA1,-0.0029825573,0.0029825573,2.3339249597993052e-09,8.63191311147359
397,TFAP2B,ACTA1,-0.0046518133,0.0046518133,9.131736023337739e-13,12.039446651415792
398,KLF4,ACTA1,0.00063282583,0.00063282583,2.6213748044435386e-05,4.5814708791433505
399,WT1,ACTA1,-0.00058344513,0.00058344513,3.6766823794298835e-07,6.434543886263575
400,TP63,ACTA1,0.004247748,0.004247748,0.0002669470481129167,3.5735748771861418
401,YY1,ACTA1,-0.0007675771,0.0007675771,4.1141342216545234e-05,4.385721543761122
402,HEYL,ACTA1,0.007125308,0.007125308,1.3096729761281296e-05,4.8828371336520435
403,FOSL2,ACTA1,-0.00083955016,0.00083955016,2.5770287966063468e-06,5.58888072846603
405,SOX9,ACTA1,-0.0020505763,0.0020505763,2.8440574438831215e-06,5.546061636033159
406,JUNB,ACTA1,-0.0028934914,0.0028934914,5.104718964179638e-12,11.2920281626203
408,SP9,ACTA1,0.0020008103,0.0020008103,1.4914437420495306e-05,4.826393123782474
410,RREB1,ACTA1,0.0024255398,0.0024255398,7.498210823659876e-08,7.125042352889533
411,NEUROD1,ACTA1,-0.002112528,0.002112528,1.3152666140710751e-06,5.880986203612675
414,NFYC,ACTA1,0.0010328722,0.0010328722,0.00021804757709187837,3.661448734771218
415,PAX7,ACTA1,0.0053484645,0.0053484645,1.3028113835485667e-08,7.885118455364512
416,NRF1,ACTA1,-0.002479398,0.002479398,1.5616704748300812e-09,8.806410600459147
417,TFEC,ACTA1,-0.0002625061,0.0002625061,1.2810967930670412e-06,5.892418055964272
421,MEIS2,ACTA1,0.0032351625,0.0032351625,7.274721427991261e-07,6.138183632527976
422,SP2,ACTA1,0.0009917038,0.0009917038,1.8674354757073448e-11,10.728754395150244
423,EBF3,ACTC1,0.010119685,0.010119685,2.560349629283524e-06,5.591700725430082
425,FOXA2,ACTC1,0.0010869928,0.0010869928,2.7186549191463545e-06,5.565645914229893
431,SP1,ACTC1,0.0018884166,0.0018884166,6.173884488696859e-06,5.20944150028166
432,FOSL1,ACTC1,-0.0009645557,0.0009645557,1.2009189255532506e-07,6.920486310976233
433,PRDM1,ACTC1,0.0011279864,0.0011279864,0.00010133369631741577,3.994246115436221
434,SP3,ACTC1,-0.0012960345,0.0012960345,2.9620036106965573e-05,4.528414416407439
438,TFAP2A,ACTC1,0.002768868,0.002768868,8.134754540429962e-05,4.089655547010477
439,JUND,ACTC1,0.004510345,0.004510345,3.03415977601563e-15,14.517961553405948
441,SP8,ACTC1,0.0011210802,0.0011210802,5.637840515558852e-05,4.248887213706062
442,KLF16,ACTC1,-0.00059902767,0.00059902767,1.3510621927873204e-08,7.8693246588516415
443,KLF6,ACTC1,-0.0023251348,0.0023251348,2.1810696986184524e-08,7.661330455814361
446,MEF2C,ACTC1,0.0039094375,0.0039094375,1.4315952164014769e-06,5.844179761451294
448,SP4,ACTC1,0.0023203027,0.0023203027,1.7340555620198505e-07,6.760936991120459
449,TFAP2B,ACTC1,-0.006568758,0.006568758,5.773485676336565e-09,8.238561907306332
450,KLF4,ACTC1,0.0015061032,0.0015061032,1.9231986044553881e-07,6.7159758648175085
451,YY1,ACTC1,-0.0017540447,0.0017540447,1.4650716608039612e-06,5.834141132217321
453,SOX9,ACTC1,-0.0061072577,0.0061072577,5.02031068361127e-15,14.299269405563573
454,FOSL2,ACTC1,-0.00095020793,0.00095020793,0.000396982990420604,3.401228101107737
455,FOSB,ACTC1,-0.0009438161,0.0009438161,0.0003796878583231431,3.4205732905282833
456,JUNB,ACTC1,-0.0007434227,0.0007434227,0.00027889515959560906,3.554559023127852
457,KLF11,ACTC1,-0.00096725306,0.00096725306,9.884520620015218e-07,6.005044388275499
458,PPARG,ACTC1,0.0009769354,0.0009769354,0.0002616534877205415,3.5822734719402134
459,RREB1,ACTC1,0.0057368907,0.0057368907,4.54232193091949e-10,9.342722088991835
460,SP9,ACTC1,0.0028565878,0.0028565878,3.616174739853608e-06,5.441750591824819
462,NRF1,ACTC1,-0.0046939915,0.0046939915,1.1640563547476429e-11,10.934025993944305
464,EPAS1,ACTC1,-0.001562274,0.001562274,2.5551956009789023e-06,5.5925758488857085
466,SP2,ACTC1,0.0018252083,0.0018252083,5.110337482216925e-13,12.291550418490555
467,HIVEP3,ACTN2,0.020324774,0.020324774,6.680622161438593e-06,5.175183090114661
471,FOXA2,ACTN2,0.004351361,0.004351361,1.0006171544565273e-05,4.9997320558979945
472,CTCF,ACTN2,-0.00975251,0.00975251,4.601934446653828e-09,8.337059572034017
473,FEV,ACTN2,-0.0026205832,0.0026205832,2.5616375848850004e-11,10.591482313318119
474,MLX,ACTN2,0.0037008086,0.0037008086,2.336513135299224e-10,9.631431773136592
475,POU2F2,ACTN2,-0.01108189,0.01108189,1.83380021806369e-08,7.7366479799629335
476,HNF4A,ACTN2,-0.0031307538,0.0031307538,5.166095667400475e-08,7.286837555685074
477,GATA3,ACTN2,0.014767905,0.014767905,5.779615365468579e-09,8.238101063000379
478,NR5A2,ACTN2,0.0041453103,0.0041453103,0.0001443098249564587,3.840704100097632
480,THRB,ACTN2,0.018332576,0.018332576,4.517495400868317e-12,11.345102280909483
482,LHX8,ACTN2,-0.0031725375,0.0031725375,3.9748104532795307e-07,6.400683576707513
483,SP3,ACTN2,0.009377379,0.009377379,6.54954434325721e-08,7.183788913152114
484,IRF1,ACTN2,0.0030601118,0.0030601118,0.0004268937553984796,3.369680198008931
485,HES1,ACTN2,-0.0086723175,0.0086723175,6.605425686165437e-05,4.1800991890720915
486,PRDM1,ACTN2,0.0025740531,0.0025740531,4.8829320029939425e-06,5.311319323418135
489,TFAP2A,ACTN2,-0.010987877,0.010987877,6.849210823228965e-05,4.164359465713616
491,ZBTB7C,ACTN2,0.007364478,0.007364478,7.216105308942739e-05,4.14169713750062
492,SP8,ACTN2,0.011361612,0.011361612,1.167315031215041e-08,7.932811922142389
493,NR4A3,ACTN2,0.0050016316,0.0050016316,7.026188582913609e-05,4.153280197922922
494,KLF16,ACTN2,-0.0037392334,0.0037392334,1.7330578935910188e-08,7.761186929238098
495,KLF6,ACTN2,0.018715806,0.018715806,1.062177359307252e-10,9.97380295996143
