logFC	logCPM	LR	PValue	FDR
Slc43a2	0.389398321003729	7.05096906041984	7.37521211666037	0.00661289905950675	0.107353207893964
Tmx2	-0.391466047498389	7.59154988062976	7.37479839888263	0.0066144205562925	0.107353207893964
Gm36161	1.32097812351585	-0.713259648272841	7.37443712450295	0.00661574947854322	0.107353207893964
Ccar1	0.437331969110976	6.18713059415838	7.3693553270132	0.00663447142688758	0.107509675640051
Fbxo38	-0.351080872059404	6.05859022180477	7.36828854408566	0.0066384084480206	0.107509675640051
C8g	-0.988729698648291	1.88326258311894	7.36589425268383	0.00664725340054624	0.107547481805704
Borcs7	0.839235058729957	3.35057431023848	7.35402847123821	0.00669126571280468	0.108153638267926
Arsa	-0.3561124064511	6.21498210327904	7.34815641897679	0.00671315616840207	0.108340125895924
Mbnl2	-0.439272786033921	6.6838746662437	7.34720830726998	0.00671669749059344	0.108340125895924
Bcl2l11	0.438210493322854	4.25320902308977	7.34566155604934	0.00672247890570384	0.108340125895924
Nlrp1a	1.66258942681415	-0.726068829139335	7.33696077758675	0.00675509533018419	0.108739497122847
Itga9	0.650357485521289	3.68835799101624	7.33533778501447	0.00676119727053938	0.108739497122847
Arhgap10	0.644697021321172	3.76855470493729	7.33379367249517	0.00676700787228566	0.108739497122847
Gm20517	-1.23709008641464	0.62868146811698	7.32801083532735	0.00678881444017913	0.108983892844819
Zfp710	0.397923042071186	5.04904377580477	7.32069580037425	0.00681650164002536	0.109322126787941
C1qtnf1	0.679763589356941	3.66962226703167	7.31664184696651	0.00683189537933133	0.10936506097868
Kank1	-0.381982234309084	6.13790013751859	7.31624619276225	0.00683339966456427	0.10936506097868
Dhrs4	0.652896462889108	4.25390097506388	7.31476337518452	0.00683904037720057	0.10936506097868
Fgf11	-0.507122969587883	4.09335343566355	7.3082603806337	0.00686383431366018	0.109644000996691
Crmp1	0.791854552045375	3.50301228945038	7.30541924061611	0.00687469551472458	0.109644000996691
Atp2b1	0.393724594540388	5.95132582921644	7.30497484009452	0.00687639597025074	0.109644000996691
Gm12166	0.677112071432324	2.1370241249539	7.29716630146024	0.00690634478176495	0.110015341803255
Lepr	-0.434926949327195	4.67683552130837	7.29498243313028	0.00691474459249127	0.110043030754685
Tyms	0.605302092989462	3.08017958912264	7.28757599134449	0.00694330977354325	0.110391274445776
Foxj2	-0.439804859396243	6.13874250802911	7.28221232346045	0.00696407161296265	0.110614902860125
Fmo5	0.746212123483524	2.79169490020429	7.28031834069778	0.00697141803718848	0.110625220515193
Rin1	-0.563572095661603	5.11328191028231	7.27337348700323	0.00699842370087363	0.110947179572679
D630003M21Rik	0.793533318444312	3.23305130634552	7.26041259415378	0.00704910944656915	0.11155827734535
Pira2	1.79056959957317	2.1321193770825	7.25921974759011	0.00705379307889657	0.11155827734535
Gpr173	-0.441361086697216	4.83539263537966	7.25834466425833	0.00705723105671598	0.11155827734535
Prrg4	-0.632039262051113	3.98906158457625	7.2551462473198	0.00706981138590491	0.111650300462489
Nicn1	-0.386128451533341	6.20804232203138	7.24528484952276	0.00710874362380335	0.112157913965241
Gm21986	-0.88311038168485	3.18747402241385	7.23891761326461	0.0071339974204175	0.112448953614386
Ctsd	0.437423311605923	11.611087991374	7.22912403037975	0.00717301988616457	0.112928763630648
Fgf21	-2.55020135376738	-0.635317181021078	7.22754902594923	0.0071793158082524	0.112928763630648
Mgll	0.52758147335336	8.14858997850045	7.22614164227428	0.00718494646018592	0.112928763630648
Cyth2	0.426848854293687	5.89620814812383	7.2219037979381	0.00720192846738384	0.113088076380906
Tcf7	-0.585827044139103	4.8633478908041	7.21756539352137	0.00721935592955697	0.113254074644209
Zc3h7a	0.404712226332547	5.67698273393501	7.21163166006464	0.00724326166248458	0.113521289755771
Chchd1	-0.482371389305331	5.22745478129917	7.20645952969287	0.00726416503903054	0.113740987942887
Fxyd7	-1.17739961637344	0.395023635987228	7.196276602999	0.00730550010153662	0.11427988274364
Plekhb1	-0.445945760985645	7.85325636313796	7.1766190041147	0.0073859764792706	0.115356486820214
Spns1	0.356464427761396	5.38010016031766	7.17605712487618	0.0073882900330399	0.115356486820214
Tmem106c	-0.446399295294578	6.5028266146704	7.16397893577973	0.00743820180820467	0.116026114891155
Fli1	0.832169149060068	2.62221100163298	7.15715188118752	0.00746656617177036	0.116127069027122
C2cd5	0.47911137850904	4.21314110953389	7.15701688067108	0.0074671281717508	0.116127069027122
E2f1	-0.469464800876259	5.14954263416697	7.15652517701847	0.00746917547349916	0.116127069027122
Kif3c	-0.376147901841975	6.33382850407324	7.15565658777548	0.00747279341218177	0.116127069027122
D930007J09Rik	1.52404591814884	0.350488114900475	7.15050781728856	0.00749427642001414	0.11635145881787
Gm42715	0.792071985123615	3.44773770618642	7.14808120835247	0.00750442321117278	0.116399593451045
Rhoh	1.15290108509734	-0.0851894159377116	7.14426446745717	0.0075204112192597	0.116494019654973
Trp73	0.777092867010417	2.62018913600289	7.14326224137913	0.00752461522924244	0.116494019654973
Trim67	0.823363464287033	2.8714499444415	7.13887236319158	0.0075430576542734	0.116670196058935
Cdk17	-0.400446665739085	6.81612564293504	7.13683751657058	0.0075516219647847	0.116693398724302
Slc2a3	-0.715322548428991	3.99886804493082	7.13122954080097	0.00757527642892831	0.116761489498477
Ppm1h	0.506346111498906	4.33618830821077	7.12945470327849	0.00758277846907005	0.116761489498477
Zfp36l1	-0.367543745465621	8.34609713609664	7.12872808349437	0.00758585200057937	0.116761489498477
Stard7	-0.354710412199494	6.51813106222395	7.12827408437175	0.00758777301943706	0.116761489498477
As3mt	0.660540649246587	2.99050082750105	7.12608283459029	0.00759705190942713	0.116761489498477
Kif5b	-0.378536824216268	7.67641598032146	7.12555112123245	0.00759930520835661	0.116761489498477
Echs1	-0.352569991502538	6.88157129147696	7.1240886157448	0.00760550655005517	0.116761489498477
Abhd8	-0.410367906722711	6.67225137953581	7.11939658864038	0.0076254367115638	0.116778967075782
Marchf7	-0.34264496601278	5.56997496342432	7.11836285633559	0.00762983483326553	0.116778967075782
Lhb	1.01944823163452	2.32087870287119	7.11820702139442	0.00763049807414781	0.116778967075782
Hmga1b	-0.880750963432637	5.01010627124032	7.11716781814664	0.00763492247968064	0.116778967075782
Ms4a14	0.933697302554529	1.30634069857979	7.10826598659045	0.00767292962976043	0.117251734092519
Naalad2	1.42636529160207	-0.0685547103773833	7.10471270774018	0.00768815463055771	0.11737580992808
Aass	-0.500714852960494	4.2141922436174	7.10120197371168	0.00770322767143891	0.117497338785318
Dusp10	-0.517093690373995	3.71114624715977	7.09889130560324	0.00771316481420425	0.117540377828266
Polr2l	-0.457179615132713	5.68097462649555	7.09427779781722	0.00773304465978036	0.117734714041393
Pts	0.48255733474033	4.41600755445375	7.08804899065248	0.00775996805799854	0.118035830893258
Clec5a	0.896890078384653	2.07761196174221	7.0841760341944	0.00777675683143272	0.118120596677264
Adgrg5	-1.19996797268101	-0.201828421596597	7.08346526632361	0.00777984195077565	0.118120596677264
Inafm2	-0.441998908688603	6.09835471407637	7.07899231568894	0.00779928573015712	0.118219859955271
Casp1	0.634693755383429	3.38331182926421	7.07866902683845	0.00780069298088534	0.118219859955271
Msl2	-0.313814252901524	5.34865115942233	7.07167529754711	0.00783119977425487	0.118573408864268
Faim2	-0.562941924898413	3.97806140106925	7.06830595133083	0.00784594045014564	0.118682469534511
Morf4l1-ps1	-0.379371278967461	6.88399514346314	7.06579235637003	0.00785695574482495	0.118682469534511
Zfp956	-0.484403229299936	4.45840643726041	7.06510823111753	0.00785995651496789	0.118682469534511
Cfap100	-0.448385499542698	5.34924590354683	7.06031432611411	0.0078810168674235	0.118891796925086
AW551984	1.0926747689488	0.807348265119191	7.05677377010765	0.00789660810828872	0.119018311442355
Wscd1	0.380987117001936	5.90260754632725	7.0487605196532	0.00793201195680002	0.119377943627225
Atg2a	0.353940929403935	5.55612585217998	7.04810341638019	0.00793492233807697	0.119377943627225
9930012K11Rik	-0.686282582218452	3.58496510067441	7.04468869957063	0.00795006408006217	0.119385601825043
Tuba1a	0.459736489731523	10.815366486733	7.0420443566179	0.0079618100837974	0.119385601825043
Gm15545	0.933390611186616	0.485944314233969	7.0409337139092	0.00796674877956055	0.119385601825043
Bloc1s1	0.432972320316696	5.93819912115378	7.04035450588201	0.00796932558720885	0.119385601825043
Clcn4	0.449226486253635	6.02576760133008	7.03985079461929	0.00797156721430003	0.119385601825043
Rasl10b	-0.393658327797407	5.21688619119156	7.03416471407284	0.00799691630800031	0.119617942960792
Clmn	-0.428024168130145	5.23592823405792	7.03312430409897	0.00800156347065047	0.119617942960792
Cc2d1b	0.398152353897641	5.25088773070719	7.02874160836419	0.0080211698469076	0.119725948023692
Msra	0.800281337991399	2.89059075751026	7.02785846072852	0.0080251266302762	0.119725948023692
Sctr	1.42644206931222	1.19964270310886	7.02665281437302	0.00803053153400635	0.119725948023692
Ccn1	-0.428297516574287	9.88940953100455	7.0238158926711	0.00804326412531509	0.119807646606023
Rab3il1	0.624577510825638	5.39030901979488	7.01790679621684	0.0080698515020407	0.119967519918344
Zfp981	1.30293889568965	-0.365549054401017	7.01725271665396	0.00807279998679899	0.119967519918344
Agbl4	0.946531679402789	1.46712428782443	7.01384753616172	0.00808816779930935	0.119967519918344
Srl	-0.518317371013326	4.07515990023118	7.01308239660423	0.00809162504179929	0.119967519918344
Cfb	2.28634095764122	-0.0433076854140234	7.01161327208413	0.00809826744105547	0.119967519918344
Ap5z1	0.461694994226617	4.62558586242503	7.010758076783	0.00810213663070204	0.119967519918344
Gm43667	1.12168447374243	0.910350077906511	7.01016214073227	0.0081048339626413	0.119967519918344
Tfrc	0.433795480018723	5.62550273899982	7.00434018658592	0.00813123372113174	0.120224182469712
Fam234b	-0.403927176522297	5.77170449471252	7.00103311357045	0.00814626886139788	0.120224182469712
Gm7628	1.57449283002521	-0.100875576337379	7.00098551719355	0.00814648545906579	0.120224182469712
Cd300lf	1.00932283839026	1.24310390630264	6.99993107231702	0.00815128545106107	0.120224182469712
Adap2	0.924058362398617	2.23816528345041	6.99509787726969	0.0081733239324659	0.120441693167176
Deaf1	0.457240047469718	4.61382409647022	6.99220602310382	0.00818653939208641	0.120528916415219
Mroh1	0.370704576650147	6.06587563854468	6.98392722651556	0.00822449358756622	0.120881683284774
Tlr4	0.739042866479087	2.66442449918547	6.98245563082311	0.00823125894678945	0.120881683284774
Xist	0.350733533170755	7.54567017829697	6.98219599570041	0.00823245315669052	0.120881683284774
Fam78b	0.888676850675709	2.30499002324044	6.97597405278018	0.00826112449878108	0.121088233570108
Nim1k	-0.415034359747935	5.49021007836112	6.97596194059545	0.00826118041246515	0.121088233570108
Uaca	0.477139517361486	6.45260662545675	6.97431683765584	0.0082687783276582	0.1210921535413
Il2rb	-0.96190811661199	1.46439657935167	6.97208305582326	0.00827910650443327	0.121121157158642
Bdnf	-0.724215706912185	3.56302952156548	6.96943675006805	0.00829135911943362	0.121121157158642
Fgf14	1.21098852606942	-0.713858254414652	6.96913540700056	0.00829275553885974	0.121121157158642
Gm47331	0.915773441817984	0.615933148429856	6.96617893467989	0.0083064685560048	0.121137330890507
Mnt	0.387228493823933	5.55438878048763	6.96462815681168	0.00831367080897705	0.121137330890507
Vtn	0.699312675735271	3.79952431745816	6.96415651037085	0.00831586253585776	0.121137330890507
Tmem70	-0.446267988444748	4.91752639333515	6.95582155496966	0.00835469250783172	0.121595740561121
Brpf3	0.490263374060974	4.42041920853106	6.95107598535196	0.00837688347378117	0.121793353962138
Cdkn1a	-0.52442285865468	8.22173532851852	6.94976677644141	0.00838301613021072	0.121793353962138
Prdx3	-0.370428237809515	6.65282002864378	6.9469443734488	0.00839625259103771	0.121878467971311
Pik3cd	0.630362653332019	3.42286734448743	6.94256490774706	0.00841683368947388	0.122069952341018
Rbpj	-0.419322528384075	6.531192421374	6.94053922561808	0.00842637074290117	0.122101068685951
Adam5	0.947852588813538	0.718594322368352	6.93879733816446	0.00843458051306658	0.122112914544563
Slc12a7	-0.363065099074939	6.57302980122626	6.93585538794003	0.00844846494439494	0.122132519224092
Kcne4	-1.23713902934506	-0.651821066668917	6.93490576451513	0.00845295165010498	0.122132519224092
Plxna4	0.509449693406953	4.07302205908494	6.93381356168322	0.00845811501860654	0.122132519224092
Rsph10b	0.55144182166459	4.32573165577107	6.92984457571528	0.00847690551469611	0.12229694515045
Gm1110	0.908274423611926	1.26292027320817	6.91549851679355	0.00854518151078333	0.123094410758061
Chst1	-0.474142730546964	3.50143414205704	6.9150762047816	0.00854719989022812	0.123094410758061
Pdp2	-0.459372692133152	4.13908795887108	6.91338966916126	0.0085552653103139	0.123094410758061
Slc9a9	0.527693316727618	4.50233281477123	6.91198517361746	0.00856198789036942	0.123094410758061
Lif	-0.792694958745944	5.17441807699131	6.90147944613173	0.0086124450379117	0.123652001778492
Arxes1	0.675332148132596	3.37534139881166	6.90079502659132	0.00861574272335157	0.123652001778492
Marf1	-0.413206462409984	5.93103807494647	6.89702392184246	0.00863393593482445	0.123805544884866
Nrn1	-0.71537354521091	4.00767468610418	6.89017774876097	0.00866706496781955	0.124039673504141
Sema3d	0.5168206437408	4.64619654320863	6.88801145616861	0.00867757485972493	0.124039673504141
Tmem25	-0.512415980186472	3.97529986888393	6.88788359828353	0.00867819557704815	0.124039673504141
Mfsd1	0.364428849567516	6.19121349283789	6.88730790221747	0.00868099099719579	0.124039673504141
S1pr2	0.415812499385393	5.05952356460605	6.88590476260354	0.00868780811455239	0.124039673504141
Gm44109	-1.37319016301746	0.165320245840164	6.8709869041404	0.00876062585791665	0.124867129423783
Hmgcs2	1.53729832028517	0.161549295556298	6.87082298280792	0.00876142945901233	0.124867129423783
Fam111a	0.533573611668952	3.62552242969148	6.86822130351314	0.00877419393010263	0.124867129423783
Rabep2	-0.496933792641549	5.00169210178594	6.86785358280578	0.00877599959204628	0.124867129423783
Ptpn18	0.755092622345892	2.25466515064258	6.86095518211197	0.00880994420584713	0.125242227483983
Cry2	-0.29596365248613	6.05736990735383	6.85926523459352	0.00881828032186591	0.125252942938008
Gm20633	0.821595724850373	2.50762844094263	6.85323942922386	0.00884806999343239	0.125568099846658
Tmem59l	-0.836024992465809	2.67562660410299	6.84766144790106	0.00887573758373458	0.125852625876147
Ctc1	-0.362661408037489	5.80935549899953	6.84035361139377	0.00891211958835579	0.126260123053216
Gm49417	-0.898782215499742	1.70695446221522	6.82619779815842	0.00898302913067347	0.127155662561778
Sbk2	-1.33236640321197	0.0865401558111609	6.81933483610058	0.00901761485083227	0.127535941541865
Cxcl16	0.466976871835664	4.40108065230605	6.81696391293352	0.0090295947179203	0.127596129294547
Rsrp1	0.502829385815271	7.38350793956972	6.81452674633012	0.00904192628727948	0.127658162468103
Plcg2	0.482792061363163	4.19738919920507	6.81182608784021	0.00905561121479758	0.127658162468103
Napsa	0.882565498244364	1.219977480349	6.81151902998082	0.00905716849764615	0.127658162468103
Ccdc9	0.469131777576994	4.98907129113428	6.80130617792986	0.00910912081132167	0.128276970363421
Shc3	-0.543316793603804	4.1191441434022	6.79984025581201	0.00911660289404057	0.128276970363421
Atp13a2	0.364919637915668	6.8883234968596	6.79363014571484	0.00914836923048018	0.128614392611321
Mns1	0.429262551891022	5.51887526661822	6.7917830912546	0.00915783924964729	0.128638049800105
B4galt5	0.368939037848789	5.20500593018532	6.78407968765384	0.0091974436815605	0.129084598280117
Asb16	-1.31900874338684	0.441784108408223	6.77547592501548	0.00924188440974453	0.129372689961955
Rhobtb3	-0.315035657533459	6.66800971404125	6.77532691999952	0.00924265599463332	0.129372689961955
Mki67	0.384735949308281	4.7389737293388	6.77488637509426	0.00924493763119011	0.129372689961955
Ier2	-0.416588886344961	6.59068164074485	6.77404485190459	0.00924929758732786	0.129372689961955
Tgfb2	-0.300596864696368	6.34854381761251	6.7701681420673	0.00926941014598997	0.12954431996752
Insr	-0.395173141631158	6.18980309985515	6.76454160387521	0.0092986806106758	0.129745758755473
Dhdh	-0.485893895646401	4.00089621067566	6.76437810894323	0.00929953256047458	0.129745758755473
Fbxo36	-0.534491594868798	3.82485770156283	6.75839618071426	0.00933075860818907	0.130071562403945
Akap13	0.361717463251822	5.51294356944179	6.75380047934433	0.00935482139389552	0.130200840729619
Fam83g	-1.35830859562768	0.222333121049016	6.75361455244403	0.00935579623137345	0.130200840729619
Gm42067	1.08318086872841	0.883250223065811	6.7510026685403	0.00936950166088567	0.130265145053035
Phkg1	0.500362764580544	4.74124954190349	6.74972976224089	0.00937618847799855	0.130265145053035
Cebpb	-0.346031957944276	6.08771973537391	6.7480548696869	0.00938499445282735	0.130277918795172
Stra6l	1.09484256555863	0.489571648594628	6.74505334216941	0.00940079659033834	0.130387706864651
Gm26797	1.57822417583257	0.0676897023800596	6.73977020246469	0.00942867696355976	0.130570524333664
Gpd1	-0.386508962614602	5.55941964370873	6.73956037189178	0.00942978603608337	0.130570524333664
Ccdc141	-0.29260617934926	5.69682813946273	6.7341012040774	0.00945868782044068	0.130861025214288
Basp1	0.398514025023172	6.27922920258331	6.72630552701673	0.0095001168819208	0.131324209851422
Kdm6b	0.322315830401408	6.17952184550005	6.72367239278205	0.00951415227313014	0.131408262039997
Hibadh	-0.353363053360644	7.00333785844554	6.71686709257293	0.0095505250329018	0.131800436941107
Lrp2	-0.578215284652482	6.48524797153405	6.7077364025003	0.00959955037594978	0.132366421252349
Gm10714	1.54958697529296	-0.733526721843822	6.70472700012313	0.00961576516836655	0.132386597891512
Unc79	0.547691940126223	3.70373160084411	6.70319847668332	0.0096240116628972	0.132386597891512
Inmt	-0.485304512059591	4.92144255129896	6.70156538081372	0.00963283033983541	0.132386597891512
Slc25a18	0.41787002087421	6.49556416917364	6.70152093828407	0.0096330704440703	0.132386597891512
Rhbdl1	-0.494663736315959	4.82464618460922	6.69689712177948	0.00965808450865473	0.132620031586424
Epas1	0.330579297471847	5.99295956500366	6.68746268114425	0.00970932987081163	0.133212973534832
Cd44	-0.582086631967548	8.69219835094667	6.68206144969202	0.00973879324071924	0.133506328251818
Msln	1.02387306518712	0.0541890085799959	6.67143902715272	0.0097970054226875	0.134184734020697
Slc37a2	0.835918806730705	3.29351450478653	6.66985564281437	0.00980571304877146	0.134184734020697
Nudcd2	-0.424580259652608	5.51273789091119	6.66784240249207	0.00981679606840729	0.134184734020697
Pf4	1.08190939051128	1.67361723646482	6.66574795648503	0.00982833975497877	0.134184734020697
Cbarp	-0.442798013455357	6.2009462682642	6.66451535326392	0.00983513983554099	0.134184734020697
Rasal3	0.919479588705163	1.72057958697361	6.66417492768049	0.00983701876015884	0.134184734020697
Tm2d1	-0.456272662626695	4.72598175923664	6.64992550571716	0.00991599702097081	0.13510017772787
Layn	-0.583552658191155	5.26770237391552	6.64911901163511	0.00992048644493649	0.13510017772787
Aif1	0.757191542299999	2.68906232406358	6.6416959787872	0.0099619053943007	0.135450753363763
Cpxm2	0.84964239457546	1.7659047460294	6.64156661043421	0.0099626288114881	0.135450753363763
Hbegf	-0.663227096749766	8.0638908111546	6.63075980184328	0.0100232501035967	0.136142378984372
Ms4a6c	1.00460001828655	3.01866495381735	6.62956383048309	0.0100299821553351	0.136142378984372
Vwa1	-0.462953668849146	4.86382411213554	6.62635358471379	0.0100480753630258	0.136208122427628
Dnase1l1	0.53096876141564	3.91730307909958	6.62577909867327	0.0100513167406792	0.136208122427628
1700008J07Rik	1.01383650819866	1.49236526132922	6.62280786454385	0.0100680982168353	0.136323700363854
Sh3bgr	0.93375801755677	1.15807136544482	6.60936933759118	0.0101443582185258	0.136984391448756
Atp13a3	-0.372311061973833	6.29431041196266	6.60879743721893	0.0101476167026438	0.136984391448756
Dio2	-0.378941006483363	5.83068417120231	6.60816739735035	0.0101512076869516	0.136984391448756
C530005A16Rik	1.03631700232296	1.1378460019243	6.60707859612473	0.0101574165051483	0.136984391448756
Gm39288	2.49654628960259	-0.514256922479498	6.60691393665102	0.0101583558039062	0.136984391448756
Prdx6	-0.399156636564053	11.7007300755361	6.60285262026748	0.0101815517578063	0.137185198602938
Gm29157	0.964846512409046	0.951722504169955	6.597778761334	0.010210607094898	0.137464562836692
Creld1	-0.438722766769118	5.88653710627663	6.5945105599966	0.0102293673714294	0.13760498339466
Sema3c	0.376405233116755	5.52677648958814	6.58437400146745	0.0102877787823161	0.138278126692498
E330011O21Rik	1.26928078912837	-0.611856120510013	6.58064594407405	0.0103093474391076	0.138455374265544
Tmed4	-0.399096012055366	6.82515803820999	6.56639114065769	0.0103922469942561	0.139455343702776
Praf2	-0.400762165011201	6.08712782971632	6.55941960996961	0.0104330388671085	0.139576636155235
Ptk7	-0.374711739065951	6.66211800251842	6.55874368070921	0.0104370025902738	0.139576636155235
Gstm4	-0.54898367325153	3.61244945788959	6.55839839632004	0.0104390279715518	0.139576636155235
Adra1d	-0.907867647078777	3.01333304785716	6.55770728905686	0.0104430831034927	0.139576636155235
Mfsd12	0.369893850050709	6.55684006475814	6.55763062432187	0.0104435330400067	0.139576636155235
Gm44250	0.536866714122461	3.48561934257332	6.55106632059913	0.0104821319952822	0.139979254996012
Hilpda	0.560678731781723	2.94463864079956	6.54890016258272	0.0104949013615946	0.139994016897189
Dmpk	-0.349278267216352	6.92133206611879	6.5480043348203	0.0105001868718213	0.139994016897189
Trnau1ap	-0.400432402453208	5.32827241617305	6.5457187240113	0.0105136846685591	0.140060933096716
Serpinb6a	0.389301739282065	6.86480134863427	6.54141545972026	0.0105391461331216	0.140275455741206
Pnmal2	0.408797044023976	5.95289819792801	6.53709548143871	0.0105647700967922	0.140275455741206
Trp53inp1	-0.354588405286249	6.90642328761111	6.53696810993813	0.0105655265701098	0.140275455741206
Nell2	0.615236340382929	4.32294662230671	6.53615973529938	0.0105703288909579	0.140275455741206
Fam81b	1.06747345258502	-0.172263969104555	6.53583702429883	0.0105722466491798	0.140275455741206
Nos1	1.37318457929424	-0.0376985426787077	6.53270021286468	0.0105909062197748	0.140410256696998
Chst10	0.467032919478049	4.88722662459415	6.52858868676981	0.0106154151174235	0.140622327445645
Gm16201	-1.04416069451641	0.9730390494736	6.52667625174434	0.0106268349976763	0.140660807152736
Slc25a1	-0.391156200680771	7.40449741019221	6.52524044044861	0.010635417055694	0.14066169282867
Midn	-0.341149869365447	7.50104551435023	6.52029754086317	0.0106650158974811	0.140940318088393
BC051142	1.18448522285704	0.740094692891102	6.51753169715099	0.010681615044808	0.140993655200077
Gm9762	-0.584757839317033	3.02279154468037	6.51678141329731	0.0106861224233002	0.140993655200077
Lrp2bp	1.20741850469542	-0.575369310019687	6.5146305674712	0.0106990545829481	0.141051622231221
Garnl3	0.430210466378512	4.43972468142359	6.50978545034036	0.0107282451384028	0.141284582729207
Aldh5a1	-0.33240872547583	6.3669345774616	6.50885986705084	0.0107338308205797	0.141284582729207
Srgn	0.630971572372171	3.39595413239078	6.50356340892992	0.0107658511491532	0.141593228608966
1810013L24Rik	-0.338522260635161	6.10449033551475	6.49950713760422	0.0107904400297359	0.141647823629642
Slco1a1	1.33010893856315	-0.314550413857644	6.49934382707774	0.0107914312141154	0.141647823629642
Ermp1	-0.328494083699176	6.51543588252009	6.49734944202683	0.0108035433189608	0.141647823629642
Dnai3	0.351415937403176	5.21173412585962	6.49659956912383	0.0108081009803907	0.141647823629642
Ripor3	-0.853871529958219	2.61382379048888	6.49581421288669	0.010812876420908	0.141647823629642
Gas8	0.412485853684409	4.89646906201699	6.49328391989465	0.0108282768565547	0.141737167506677
Dync1i1	1.1047989574512	0.738565240160706	6.48826461830088	0.0108588930742852	0.141941067631506
Galnt13	0.820483281202	1.88800234035858	6.48757030578436	0.0108631351559875	0.141941067631506
Gng2	0.546121434436849	4.13666517905468	6.48641938867422	0.0108701707263543	0.141941067631506
Gprin1	0.930244027398251	1.85714273452061	6.48394464124865	0.010885314723488	0.141941067631506
Mgp	0.736744158617094	5.69458079837302	6.48369931384582	0.010886817161397	0.141941067631506
Lrrc8b	-0.392417255849972	6.1554701091712	6.48157665683748	0.0108998256571781	0.1419985962389
Rhog	0.340668302611086	5.50012255837606	6.4797409662293	0.0109110883648902	0.142033308667944
Hlf	0.801574137298708	4.18686249275884	6.47814428759286	0.0109208943451223	0.142035900593842
AC110211.1	-1.1188053149272	1.71350036401539	6.47690947181054	0.0109284841488452	0.142035900593842
Wfdc3	-1.04269362468349	1.36488764441205	6.47026701168186	0.0109694050261252	0.142455661656103
Trmt2b	-0.459289295077877	4.31981283282583	6.46848073158328	0.0109804362026256	0.142486901517025
Ube3a	-0.375238466592586	6.28210298610972	6.45549803268815	0.0110609536166821	0.143419068127137
Glod4	-0.354703804371751	6.72099575123114	6.45002482512998	0.01109507919547	0.143611238800567
Tspan9	-0.347555968855419	7.47475574916689	6.44923395557845	0.0111000192110436	0.143611238800567
Gm21188	1.67477905690645	0.0115382689293919	6.44894005865687	0.0111018555571357	0.143611238800567
Tle2	0.899341995801577	3.67010977754056	6.44747066782323	0.0111110413779962	0.143617599783348
Pi15	-0.440925205297572	4.82626481376878	6.44534564181726	0.0111243396649114	0.143677065617413
Metrnl	0.486445537839097	4.71702744064427	6.44382446265555	0.0111338691427579	0.143687800288451
Pcnt	0.413040846095505	4.61598024950384	6.44194718641697	0.011145640950833	0.143727433931936
Plin5	0.865571946052541	1.84606697454132	6.43268534239713	0.0112039062762087	0.144366090309432
Gria3	-0.345131740738239	6.90934717678593	6.42888168011424	0.0112279251845639	0.144562818490889
Zeb2os	0.808907536033047	2.48336560369887	6.42416110585116	0.0112578075980879	0.144834675788795
Ccdc15	-0.987723688519465	0.882434306483236	6.41958504085963	0.0112868531412546	0.145095351782401
2610203C22Rik	0.975110640488532	0.339318120714286	6.41717289955794	0.011302194608045	0.145179589992453
Cobll1	-0.405757330529076	6.32999220532602	6.41234273618224	0.0113329793089653	0.1453686049144
Ccnyl1	0.488537451476608	3.97801036719416	6.41145042115713	0.0113386758256137	0.1453686049144
Tbkbp1	0.447433538441314	4.78594639184517	6.4107249114334	0.0113433096273783	0.1453686049144
Cx3cl1	-0.382976202909717	6.71120816988025	6.40184687434275	0.0114001709621909	0.145984049708862
Fxr1	-0.348615864981385	6.8690453006834	6.39599812055089	0.0114377903591585	0.146352330707156
Spcs3	-0.327712593169483	6.17890771840538	6.3908223657983	0.0114711872658021	0.146666054523053
4933431E20Rik	-0.370753963854422	5.49006911658048	6.38847635284035	0.0114863580232457	0.146746440979115
Slc9a3r2	-0.415608782822305	5.0696346867703	6.38236903998134	0.0115259483167428	0.14713843913777
Cox18	-0.494131602882513	4.39171567305692	6.37910398743947	0.0115471712580168	0.147295538232571
Amy1	-0.463103816013108	4.43195687361677	6.37692294003613	0.0115613704770374	0.147362869529461
Ccdc88b	0.777014831285064	2.76721538451274	6.37214918499329	0.0115925115182668	0.147645873377217
Daw1	0.641282110904795	2.82976696236463	6.37049098897723	0.0116033487075872	0.147670044145326
Amigo1	-0.376519222371491	5.11367530886205	6.36771749459298	0.0116214982137679	0.147776020649521
Cpa4	-1.09128541954124	0.91292100643214	6.36601949418447	0.0116326241612957	0.147776020649521
Lpar5	1.02381621475233	-0.188945907314552	6.36512137524628	0.0116385134006312	0.147776020649521
Hcn4	1.2147824626123	0.546699674852945	6.36226556998174	0.0116572601339295	0.147900368780631
Bmp1	0.414694374492468	6.83319988070386	6.3604296598798	0.0116693282047768	0.147939856189338
Mrps10	-0.506914966175801	4.70914234972608	6.35098400885688	0.0117316207951513	0.14857155773511
Kcne1l	0.632158582077005	3.32297451481237	6.3480502105811	0.0117510381424408	0.14857155773511
Bhlhe41	-0.383052535864009	6.32954485412771	6.34784939623646	0.0117523684383969	0.14857155773511
Neat1	0.891383213428959	6.98500368857875	6.34545482947483	0.0117682431816279	0.14857155773511
Gm10693	1.64407240515727	-0.0922949257202561	6.34445391897814	0.0117748852253157	0.14857155773511
